true_sigma,predicted_sigma
0.9899816844486203,0.9426495643966396
0.8024897604704092,0.7824988760112895
0.09906350852872119,0.24246178554873096
0.9738869829760574,0.8327528564372598
0.27641925775299026,0.2512225636266096
0.651258296723925,0.24011264698098253
0.8884347428738942,1.156933448508199
0.964266863768682,1.2886635535112543
0.4540934692982274,0.35628456379085893
0.3349078086838441,0.4259266127772999
0.14259669538972009,0.19658223730069405
0.13541342262251926,0.15841795576390047
0.14134038507971924,0.15887884355480217
0.895875239142723,0.8061292451580634
0.3344574888615297,0.27276050307557137
0.1416678787342145,0.13099860877818853
0.09018549058304907,0.11816024302381767
0.8949926024869929,0.9957646282846832
0.5410028084772349,0.5822536779169852
0.9587096997441465,0.8073225920214208
0.6804023992597688,0.7776801877809432
0.37744249590249795,0.4065403311470252
0.15346194780484437,0.16308454610946005
0.4031121041520787,0.5930886588806746
0.5858308640912311,0.6127461668036558
0.09043497092811188,0.12715850549684973
0.9783151386439932,0.9533991850448179
0.2108069778225752,0.2973107036226096
0.11693535244346409,0.13471873821877345
0.334759465485578,0.25390825254897936
0.4480452084870878,0.23419665740294243
0.9823604890237643,0.893327659874421
0.5966995406372266,0.5018777773257574
0.30615548204974385,0.24640546350089346
0.4664648785262137,0.48077352397872847
0.4798674378496082,0.462398893922439
0.3081722615975926,0.3191001256704163
0.5782050154755822,0.41216555424245616
0.8870873690873564,0.6109257556573456
0.7100696318848648,0.7830554063837676
0.6207382762272574,0.5809164468698285
0.2785094352485974,0.18316574964385632
0.8603430229815355,0.7604591338533212
0.3030913947238432,0.275420958110742
0.24189735187800318,0.20426700986938115
0.12353275474258017,0.25620483755211204
0.8705444964028736,0.9699810562049767
0.8158427573281795,0.7881931187051955
0.5931519166631286,0.5508832580026045
0.5362413474935508,0.46132621331966567
0.10870372219182155,0.22009498687805804
0.2109011128035807,0.44334961518457106
0.12714993329239338,0.11708226354565912
0.15521720878366055,0.15835684655398674
0.3132192345409869,0.28668159924583436
0.49063626850011216,0.33019958456008225
0.9389908653123838,0.9591030857021412
0.09441559354598734,0.1185521186185255
0.39476001847718456,0.35963024414899286
0.37034691493989513,0.3781706892406593
0.46566379950519365,0.3850475493496975
0.835825352962585,0.730782510112958
0.9894130094965028,0.7966229577705486
0.6297423046583419,0.4770052753786809
0.1558466862577805,0.2262925492727387
0.6652842518886067,0.7107010216659316
0.6984643307898176,0.5534451098253317
0.9847334578987099,0.9102400958882009
0.10373922106589825,0.236282946446321
0.9885304604026969,1.0419762367223377
0.2694838823065813,0.27452629642636817
0.21907703683064106,0.19685454489995244
0.936248226304042,0.9280216758883223
0.18653832845691903,0.18326609822811202
0.9887159149631015,0.934718006386947
0.9555523094814358,1.2287772589809136
0.8647651458129623,0.8580656822129153
0.5640173371143673,0.7675086129669946
0.09051180271745658,0.14670594755221425
0.9868982484812729,1.2656229622781154
0.4439084001679386,0.3566241773167841
0.9348634017117394,0.7468262441264122
0.1297054613970441,0.21088638963388864
0.97956004001189,0.935912676622312
0.5814120569900569,0.4988261644253747
0.8487465612624974,0.7792184979734802
0.9816875640915737,1.014197650051234
0.5303889483803332,0.36340235279559235
0.9303803566845815,0.9965929739845792
0.15442044642625183,0.25735969824018823
0.12459117326300242,0.11922542553703357
0.6398183042900368,0.886871293181512
0.5349978299751802,0.4648150283915963
0.9881007523705853,0.9764834098840234
0.9221847335554663,0.9249971358738069
0.9650468526615017,0.5618197581594887
0.1508777169851575,0.24620516725927402
0.894516655881256,1.043002745457542
0.34154991345806057,0.3329561723973854
0.9393105906066749,1.3866668428103075
0.13557798768294999,0.1520951853256141
0.3471964926151744,0.3021632183180307
0.8780345427827416,1.01342265983976
0.8233254482246153,0.6492970392706101
0.29462875800614646,0.3837428323912256
0.7196090453323228,0.5757600253138945
0.20344108997290988,0.20530395447863942
0.2754040800135948,0.26792836126951425
0.6630730271119845,0.6165417045879369
0.5397655742050379,0.7111456510408872
0.5125765588991041,0.3921426519264847
0.19483750443444142,0.23857722631008477
0.8003660324732051,0.5615543153838694
0.13761302640764367,0.1354272619272624
0.616306806323751,0.48355919789081386
0.6540659221929562,0.5529526239275929
0.815167814558867,1.0913857399475557
0.7530556469143604,0.6515510477377463
0.3934488257272176,0.4136446684476974
0.8904834753009196,0.7708457989972948
0.1895195189149085,0.17412402459342244
0.09120110169850602,0.10841063992221897
0.3475086928944128,0.2885286032252174
